day,hour,minute,date,site,type,WUS,WDS,AUS,ADS
194,5,15,2016,glenquey,dam,8.182,11.041,7.381,9.373
194,5,30,2016,glenquey,dam,8.182,11.139,8.481,9.571
194,5,45,2016,glenquey,dam,8.282,11.139,9.176,9.669
194,6,0,2016,glenquey,dam,8.282,11.139,9.669,9.768
194,6,15,2016,glenquey,dam,8.282,11.139,9.965,10.063
194,6,30,2016,glenquey,dam,8.382,11.236,10.259,10.161
194,6,45,2016,glenquey,dam,8.382,11.236,10.553,10.259
194,7,0,2016,glenquey,dam,8.382,11.236,10.944,10.455
194,7,15,2016,glenquey,dam,8.481,11.236,10.748,10.553
194,7,30,2016,glenquey,dam,8.481,11.236,10.944,10.651
194,7,45,2016,glenquey,dam,8.481,11.334,11.528,10.846
194,8,0,2016,glenquey,dam,8.581,11.334,12.207,11.041
194,8,15,2016,glenquey,dam,8.581,11.334,12.69,11.139
194,8,30,2016,glenquey,dam,8.581,11.431,12.69,11.334
194,8,45,2016,glenquey,dam,8.68,11.431,12.594,11.528
194,9,0,2016,glenquey,dam,8.68,11.431,13.076,11.722
194,9,15,2016,glenquey,dam,8.779,11.528,12.883,11.916
194,9,30,2016,glenquey,dam,8.779,11.528,13.173,11.819
194,9,45,2016,glenquey,dam,8.879,11.625,14.038,11.819
194,10,0,2016,glenquey,dam,9.077,11.722,17.094,12.11
194,10,15,2016,glenquey,dam,9.275,11.916,20.996,12.98
194,10,30,2016,glenquey,dam,9.571,11.916,23.1,12.787
194,10,45,2016,glenquey,dam,9.669,12.11,22.333,12.883
194,11,0,2016,glenquey,dam,9.571,12.304,19.567,13.269
194,11,15,2016,glenquey,dam,9.472,12.304,17.76,13.269
194,11,30,2016,glenquey,dam,9.472,12.207,18.426,13.076
194,11,45,2016,glenquey,dam,9.472,12.207,18.045,13.173
194,12,0,2016,glenquey,dam,8.879,12.69,9.965,8.382
194,12,15,2016,glenquey,dam,8.779,12.69,9.965,7.983
194,12,30,2016,glenquey,dam,8.779,12.69,10.063,7.381
194,12,45,2016,glenquey,dam,8.779,12.69,10.259,7.28
194,13,0,2016,glenquey,dam,9.275,12.11,18.616,13.461
194,13,15,2016,glenquey,dam,9.275,12.11,17.379,13.269
194,13,30,2016,glenquey,dam,9.275,12.11,17.379,13.461
194,13,45,2016,glenquey,dam,9.275,12.013,16.523,12.98
194,14,0,2016,glenquey,dam,9.275,12.013,16.141,12.883
194,14,15,2016,glenquey,dam,9.275,12.11,17.189,13.365
194,14,30,2016,glenquey,dam,9.275,12.11,17.855,13.558
194,14,45,2016,glenquey,dam,9.275,12.11,16.427,13.269
194,15,0,2016,glenquey,dam,9.275,12.11,15.855,12.98
194,15,15,2016,glenquey,dam,9.275,12.207,17.379,13.558
194,15,30,2016,glenquey,dam,9.275,12.207,17.475,13.75
194,15,45,2016,glenquey,dam,9.275,12.207,15.282,13.173
194,16,0,2016,glenquey,dam,9.176,12.11,13.461,12.497
194,16,15,2016,glenquey,dam,9.176,12.013,14.325,12.304
194,16,30,2016,glenquey,dam,9.176,12.013,15.664,12.883
194,16,45,2016,glenquey,dam,9.176,12.11,16.141,12.98
194,17,0,2016,glenquey,dam,9.176,12.11,16.713,12.98
194,17,15,2016,glenquey,dam,9.176,12.11,16.332,13.173
194,17,30,2016,glenquey,dam,9.176,12.11,16.332,13.365
194,17,45,2016,glenquey,dam,9.176,12.11,16.141,13.365
194,18,0,2016,glenquey,dam,9.275,12.11,16.332,12.883
194,18,15,2016,glenquey,dam,9.275,12.11,15.473,12.883
194,18,30,2016,glenquey,dam,9.176,12.11,15.473,12.883
194,18,45,2016,glenquey,dam,9.176,12.11,15.187,12.883
194,19,0,2016,glenquey,dam,9.176,12.11,15.187,12.69
194,19,15,2016,glenquey,dam,9.077,12.11,14.996,12.594
194,19,30,2016,glenquey,dam,9.077,12.013,14.421,12.401
194,19,45,2016,glenquey,dam,10.553,13.846,13.558,12.013
194,20,0,2016,glenquey,dam,10.455,13.846,13.269,11.722
194,20,15,2016,glenquey,dam,10.455,13.75,12.98,11.625
194,20,30,2016,glenquey,dam,10.357,13.75,12.883,11.625
194,20,45,2016,glenquey,dam,8.879,11.916,11.528,11.431
194,21,0,2016,glenquey,dam,8.779,11.819,11.334,11.236
194,21,15,2016,glenquey,dam,8.779,11.819,10.944,11.139
194,21,30,2016,glenquey,dam,8.68,11.819,10.651,10.846
194,21,45,2016,glenquey,dam,9.965,13.558,12.013,10.651
194,22,0,2016,glenquey,dam,8.581,11.722,10.161,10.553
194,22,15,2016,glenquey,dam,8.581,11.625,9.965,10.455
194,22,30,2016,glenquey,dam,8.581,11.625,9.768,10.357
194,22,45,2016,glenquey,dam,8.481,11.625,9.669,10.357
194,23,0,2016,glenquey,dam,8.481,11.625,9.571,10.161
194,23,15,2016,glenquey,dam,8.481,11.625,9.472,9.965
194,23,30,2016,glenquey,dam,8.382,11.625,9.472,9.866
194,23,45,2016,glenquey,dam,8.382,11.625,9.472,9.866
194,24,0,2016,glenquey,dam,9.373,12.11,15.951,12.98
194,24,15,2016,glenquey,dam,9.275,12.013,15.664,12.787
194,24,30,2016,glenquey,dam,9.275,12.013,16.046,13.173
194,24,45,2016,glenquey,dam,9.275,12.11,17.76,13.75
195,1,0,2016,glenquey,dam,9.275,13.076,10.748,9.669
195,1,15,2016,glenquey,dam,9.275,13.076,10.651,9.571
195,1,30,2016,glenquey,dam,9.176,13.173,10.553,9.571
195,1,45,2016,glenquey,dam,8.282,11.528,8.978,9.669
195,2,0,2016,glenquey,dam,9.077,13.173,9.965,9.571
195,2,15,2016,glenquey,dam,8.182,11.431,8.779,9.571
195,2,30,2016,glenquey,dam,8.879,13.076,9.571,9.373
195,2,45,2016,glenquey,dam,8.879,13.076,9.472,9.373
195,3,0,2016,glenquey,dam,8.779,12.98,9.275,9.077
195,3,15,2016,glenquey,dam,8.68,12.98,8.978,9.077
195,3,30,2016,glenquey,dam,8.182,11.236,7.882,8.978
195,3,45,2016,glenquey,dam,8.082,11.236,7.481,8.879
195,4,0,2016,glenquey,dam,8.082,11.236,5.655,8.481
195,4,15,2016,glenquey,dam,7.983,11.139,4.207,7.882
195,4,30,2016,glenquey,dam,7.882,11.139,3.155,7.481
195,4,45,2016,glenquey,dam,7.782,11.139,2.517,7.481
195,5,0,2016,glenquey,dam,7.782,11.139,2.41,7.782
195,5,15,2016,glenquey,dam,7.682,11.139,2.303,7.882
195,5,30,2016,glenquey,dam,7.682,11.041,2.41,7.782
195,5,45,2016,glenquey,dam,7.682,11.041,2.837,7.782
195,6,0,2016,glenquey,dam,7.682,11.041,3.049,7.782
195,6,15,2016,glenquey,dam,7.582,11.041,3.155,7.983
195,6,30,2016,glenquey,dam,7.582,11.139,3.578,8.182
195,6,45,2016,glenquey,dam,7.682,11.139,5.757,8.481
195,7,0,2016,glenquey,dam,7.782,11.139,6.775,8.879
195,7,15,2016,glenquey,dam,7.882,11.236,7.882,9.472
195,7,30,2016,glenquey,dam,7.983,11.334,10.063,10.455
195,7,45,2016,glenquey,dam,8.182,11.431,10.944,10.846
195,8,0,2016,glenquey,dam,8.182,11.528,11.528,10.846
195,8,15,2016,glenquey,dam,8.282,11.528,11.625,10.944
195,8,30,2016,glenquey,dam,8.282,11.528,11.625,10.944
195,8,45,2016,glenquey,dam,8.382,11.528,12.69,10.944
195,9,0,2016,glenquey,dam,8.581,11.625,15.76,11.334
195,9,15,2016,glenquey,dam,8.779,11.819,16.999,11.528
195,9,30,2016,glenquey,dam,8.879,11.916,19.662,11.722
195,9,45,2016,glenquey,dam,9.077,12.11,22.046,12.11
195,10,0,2016,glenquey,dam,9.176,12.207,21.282,12.11
195,10,15,2016,glenquey,dam,9.373,12.401,23.773,12.594
195,10,30,2016,glenquey,dam,9.571,12.497,25.902,13.269
195,10,45,2016,glenquey,dam,9.571,12.497,20.138,13.365
195,11,0,2016,glenquey,dam,9.669,12.594,22.717,13.558
195,11,15,2016,glenquey,dam,9.669,12.69,21.76,14.038
195,11,30,2016,glenquey,dam,9.768,12.69,22.717,13.461
195,11,45,2016,glenquey,dam,9.866,12.69,24.062,13.654
195,12,0,2016,glenquey,dam,8.382,11.625,9.373,9.768
195,12,15,2016,glenquey,dam,8.382,11.625,9.373,9.669
195,12,30,2016,glenquey,dam,8.282,11.625,9.275,9.768
195,12,45,2016,glenquey,dam,8.282,11.625,9.176,9.768
195,13,0,2016,glenquey,dam,10.063,12.98,23.966,15.187
195,13,15,2016,glenquey,dam,10.357,13.076,26.977,14.804
195,13,30,2016,glenquey,dam,10.651,13.269,28.456,15.473
195,13,45,2016,glenquey,dam,10.748,13.461,27.37,15.473
195,14,0,2016,glenquey,dam,10.748,13.75,25.222,15.569
195,14,15,2016,glenquey,dam,10.846,13.942,25.222,15.473
195,14,30,2016,glenquey,dam,10.944,14.038,25.028,15.473
195,14,45,2016,glenquey,dam,11.041,14.134,25.028,15.664
195,15,0,2016,glenquey,dam,10.846,14.038,22.525,15.664
195,15,15,2016,glenquey,dam,11.041,13.846,24.931,14.9
195,15,30,2016,glenquey,dam,10.944,13.75,23.1,15.091
195,15,45,2016,glenquey,dam,13.173,15.091,17.95,14.9
195,16,0,2016,glenquey,dam,13.076,14.9,17.855,14.613
195,16,15,2016,glenquey,dam,12.787,14.9,16.903,14.709
195,16,30,2016,glenquey,dam,12.497,14.804,16.046,14.9
195,16,45,2016,glenquey,dam,12.304,14.804,15.473,14.325
195,17,0,2016,glenquey,dam,12.207,14.804,15.473,14.134
195,17,15,2016,glenquey,dam,12.11,14.613,15.473,13.846
195,17,30,2016,glenquey,dam,12.013,14.421,15.091,13.558
195,17,45,2016,glenquey,dam,11.916,14.325,14.517,13.365
195,18,0,2016,glenquey,dam,11.722,14.23,14.23,13.076
195,18,15,2016,glenquey,dam,11.625,14.23,13.942,12.787
195,18,30,2016,glenquey,dam,11.528,14.23,13.846,12.304
195,18,45,2016,glenquey,dam,11.334,14.23,13.654,12.013
195,19,0,2016,glenquey,dam,9.669,12.497,8.779,11.334
195,19,15,2016,glenquey,dam,9.472,12.401,9.472,11.236
195,19,30,2016,glenquey,dam,9.373,12.304,10.357,11.334
195,19,45,2016,glenquey,dam,9.373,12.207,11.139,11.625
195,20,0,2016,glenquey,dam,10.748,14.038,12.497,11.625
195,20,15,2016,glenquey,dam,10.651,13.942,12.401,11.625
195,20,30,2016,glenquey,dam,10.553,13.846,12.401,11.528
195,20,45,2016,glenquey,dam,10.455,13.75,12.401,11.528
195,21,0,2016,glenquey,dam,10.357,13.654,12.401,11.528
195,21,15,2016,glenquey,dam,9.077,12.207,11.041,11.431
195,21,30,2016,glenquey,dam,9.077,12.207,10.944,11.431
195,21,45,2016,glenquey,dam,8.978,12.11,10.553,11.236
195,22,0,2016,glenquey,dam,8.978,12.11,9.965,10.846
195,22,15,2016,glenquey,dam,8.879,12.11,9.571,10.651
195,22,30,2016,glenquey,dam,8.779,12.013,9.472,10.553
195,22,45,2016,glenquey,dam,8.779,12.013,9.077,10.553
195,23,0,2016,glenquey,dam,8.68,11.916,8.182,10.357
195,23,15,2016,glenquey,dam,8.68,11.916,7.682,10.161
195,23,30,2016,glenquey,dam,8.581,11.916,7.682,9.866
195,23,45,2016,glenquey,dam,8.581,11.916,7.983,9.768
195,24,0,2016,glenquey,dam,9.866,12.69,22.046,13.846
195,24,15,2016,glenquey,dam,9.768,12.69,20.519,14.23
195,24,30,2016,glenquey,dam,9.768,12.883,20.71,14.325
195,24,45,2016,glenquey,dam,9.866,12.98,22.908,14.9
196,1,0,2016,glenquey,dam,8.481,11.916,9.275,10.161
196,1,15,2016,glenquey,dam,8.481,11.916,9.472,10.357
196,1,30,2016,glenquey,dam,8.481,11.916,9.571,10.357
196,1,45,2016,glenquey,dam,8.481,11.916,9.472,10.455
196,2,0,2016,glenquey,dam,8.481,11.916,9.275,10.455
196,2,15,2016,glenquey,dam,8.481,11.916,9.077,10.357
196,2,30,2016,glenquey,dam,8.382,11.916,8.779,10.357
196,2,45,2016,glenquey,dam,8.382,11.819,8.779,10.063
196,3,0,2016,glenquey,dam,8.382,11.722,7.682,8.879
196,3,15,2016,glenquey,dam,8.282,11.722,7.782,8.182
196,3,30,2016,glenquey,dam,8.282,11.722,8.282,8.182
196,3,45,2016,glenquey,dam,8.282,11.722,8.779,8.481
196,4,0,2016,glenquey,dam,8.282,11.722,8.779,8.68
196,4,15,2016,glenquey,dam,8.282,11.722,8.68,8.68
196,4,30,2016,glenquey,dam,8.182,11.722,8.481,8.879
196,4,45,2016,glenquey,dam,8.182,11.722,7.882,8.68
196,5,0,2016,glenquey,dam,8.182,11.625,8.581,8.382
196,5,15,2016,glenquey,dam,8.182,11.625,8.779,8.581
196,5,30,2016,glenquey,dam,8.182,11.528,8.779,8.581
196,5,45,2016,glenquey,dam,8.182,11.528,8.481,8.382
196,6,0,2016,glenquey,dam,8.182,11.528,8.481,8.382
196,6,15,2016,glenquey,dam,8.182,11.528,7.882,8.481
196,6,30,2016,glenquey,dam,8.182,11.528,7.682,8.581
196,6,45,2016,glenquey,dam,8.182,11.625,7.782,8.879
196,7,0,2016,glenquey,dam,8.282,11.625,8.182,9.373
196,7,15,2016,glenquey,dam,8.282,11.722,9.768,9.866
196,7,30,2016,glenquey,dam,8.382,11.722,10.259,10.161
196,7,45,2016,glenquey,dam,8.382,11.819,10.259,10.455
196,8,0,2016,glenquey,dam,8.382,11.819,11.819,10.846
196,8,15,2016,glenquey,dam,8.481,11.916,13.173,11.334
196,8,30,2016,glenquey,dam,8.68,11.916,13.942,11.722
196,8,45,2016,glenquey,dam,8.779,12.11,14.134,11.916
196,9,0,2016,glenquey,dam,8.779,12.207,14.517,12.207
196,9,15,2016,glenquey,dam,8.879,12.207,15.282,12.304
196,9,30,2016,glenquey,dam,9.077,12.304,17.094,12.401
196,9,45,2016,glenquey,dam,9.176,12.497,18.14,12.883
196,10,0,2016,glenquey,dam,9.373,12.69,18.806,13.654
196,10,15,2016,glenquey,dam,9.472,12.883,19.662,13.461
196,10,30,2016,glenquey,dam,9.571,12.883,21.187,13.558
196,10,45,2016,glenquey,dam,9.571,12.883,20.424,13.461
196,11,0,2016,glenquey,dam,9.768,12.883,20.71,13.942
196,11,15,2016,glenquey,dam,9.669,12.883,18.331,13.942
196,11,30,2016,glenquey,dam,9.669,12.98,18.045,13.846
196,11,45,2016,glenquey,dam,9.965,13.173,26.683,14.421
196,12,0,2016,glenquey,dam,8.581,11.916,7.983,9.866
196,12,15,2016,glenquey,dam,8.481,11.916,7.983,9.866
196,12,30,2016,glenquey,dam,8.481,11.916,8.082,9.965
196,12,45,2016,glenquey,dam,8.481,11.916,8.68,10.063
196,13,0,2016,glenquey,dam,9.669,13.269,16.808,14.038
196,13,15,2016,glenquey,dam,9.669,13.365,17.379,14.23
196,13,30,2016,glenquey,dam,9.669,13.461,17.57,14.709
196,13,45,2016,glenquey,dam,9.669,13.654,17.57,15.378
196,14,0,2016,glenquey,dam,9.669,13.75,18.521,15.473
196,14,15,2016,glenquey,dam,9.768,13.846,19.662,15.378
196,14,30,2016,glenquey,dam,9.768,13.75,18.521,14.996
196,14,45,2016,glenquey,dam,10.063,13.654,23.1,15.187
196,15,0,2016,glenquey,dam,10.161,13.558,22.046,15.473
196,15,15,2016,glenquey,dam,10.455,13.75,23.869,15.951
196,15,30,2016,glenquey,dam,10.455,13.75,21.282,15.76
196,15,45,2016,glenquey,dam,10.259,13.846,19.662,15.282
196,16,0,2016,glenquey,dam,10.259,13.942,19.567,15.951
196,16,15,2016,glenquey,dam,10.259,13.846,20.234,15.664
196,16,30,2016,glenquey,dam,10.357,13.654,20.805,15.569
196,16,45,2016,glenquey,dam,10.357,13.558,20.424,14.9
196,17,0,2016,glenquey,dam,10.259,13.461,18.996,14.613
196,17,15,2016,glenquey,dam,10.259,13.365,18.521,14.517
196,17,30,2016,glenquey,dam,10.259,13.365,19.567,14.996
196,17,45,2016,glenquey,dam,10.259,13.365,18.901,14.996
196,18,0,2016,glenquey,dam,11.819,14.23,15.187,14.804
196,18,15,2016,glenquey,dam,11.722,14.23,15.091,14.517
196,18,30,2016,glenquey,dam,11.722,14.134,15.187,14.421
196,18,45,2016,glenquey,dam,11.625,14.038,15.091,14.325
196,19,0,2016,glenquey,dam,11.625,14.038,14.9,14.325
196,19,15,2016,glenquey,dam,11.528,13.942,14.613,13.846
196,19,30,2016,glenquey,dam,11.431,13.942,14.325,13.558
196,19,45,2016,glenquey,dam,11.431,13.942,14.23,13.173
196,20,0,2016,glenquey,dam,11.334,13.942,14.23,12.98
196,20,15,2016,glenquey,dam,11.236,13.846,14.038,12.69
196,20,30,2016,glenquey,dam,11.139,13.846,13.846,12.401
196,20,45,2016,glenquey,dam,11.139,13.846,13.654,12.401
196,21,0,2016,glenquey,dam,10.944,13.75,13.269,12.207
196,21,15,2016,glenquey,dam,10.846,13.75,12.98,11.819
196,21,30,2016,glenquey,dam,10.748,13.654,12.69,11.722
196,21,45,2016,glenquey,dam,9.077,12.69,11.041,11.528
196,22,0,2016,glenquey,dam,10.651,13.558,12.497,11.334
196,22,15,2016,glenquey,dam,8.978,12.594,10.063,11.236
196,22,30,2016,glenquey,dam,8.879,12.594,9.373,11.041
196,22,45,2016,glenquey,dam,8.779,12.497,8.382,10.455
196,23,0,2016,glenquey,dam,8.779,12.497,7.983,9.669
196,23,15,2016,glenquey,dam,8.68,12.401,7.782,9.275
196,23,30,2016,glenquey,dam,8.68,12.401,8.082,9.275
196,23,45,2016,glenquey,dam,8.581,12.401,8.581,9.472
196,24,0,2016,glenquey,dam,9.768,13.076,19.853,13.654
196,24,15,2016,glenquey,dam,9.866,13.076,20.519,13.461
196,24,30,2016,glenquey,dam,9.866,13.076,20.043,13.75
196,24,45,2016,glenquey,dam,9.768,13.173,17.665,14.325
197,1,0,2016,glenquey,dam,8.481,12.401,9.965,10.161
197,1,15,2016,glenquey,dam,8.481,12.401,9.571,10.161
197,1,30,2016,glenquey,dam,8.481,12.304,9.768,10.063
197,1,45,2016,glenquey,dam,8.481,12.304,9.965,10.063
197,2,0,2016,glenquey,dam,8.481,12.304,9.768,10.063
197,2,15,2016,glenquey,dam,8.481,12.304,9.472,10.161
197,2,30,2016,glenquey,dam,8.481,12.304,9.275,10.161
197,2,45,2016,glenquey,dam,8.481,12.207,9.472,10.161
197,3,0,2016,glenquey,dam,8.481,12.207,9.866,10.161
197,3,15,2016,glenquey,dam,8.481,12.207,10.161,10.259
197,3,30,2016,glenquey,dam,8.481,12.11,10.357,10.455
197,3,45,2016,glenquey,dam,8.481,12.11,10.455,10.651
197,4,0,2016,glenquey,dam,8.481,12.11,10.455,10.748
197,4,15,2016,glenquey,dam,8.481,12.11,10.357,10.748
197,4,30,2016,glenquey,dam,8.481,12.11,10.259,10.748
197,4,45,2016,glenquey,dam,8.481,12.11,10.357,10.748
197,5,0,2016,glenquey,dam,8.481,12.11,10.455,10.748
197,5,15,2016,glenquey,dam,8.481,12.11,10.651,10.846
197,5,30,2016,glenquey,dam,8.581,12.11,10.846,10.944
197,5,45,2016,glenquey,dam,8.581,12.11,11.041,11.041
197,6,0,2016,glenquey,dam,8.581,12.207,11.236,11.139
197,6,15,2016,glenquey,dam,8.581,12.207,11.431,11.334
197,6,30,2016,glenquey,dam,8.581,12.207,11.722,11.528
197,6,45,2016,glenquey,dam,8.68,12.207,12.207,11.722
197,7,0,2016,glenquey,dam,8.68,12.207,12.497,11.916
197,7,15,2016,glenquey,dam,8.779,12.304,13.076,12.11
197,7,30,2016,glenquey,dam,8.779,12.304,13.173,12.401
197,7,45,2016,glenquey,dam,8.779,12.304,12.98,12.304
197,8,0,2016,glenquey,dam,8.779,12.304,13.076,12.207
197,8,15,2016,glenquey,dam,8.879,12.304,13.173,12.207
197,8,30,2016,glenquey,dam,8.879,12.304,13.558,12.401
197,8,45,2016,glenquey,dam,8.879,12.401,14.038,12.497
197,9,0,2016,glenquey,dam,8.978,12.401,14.038,12.497
197,9,15,2016,glenquey,dam,9.077,12.401,14.134,12.594
197,9,30,2016,glenquey,dam,9.077,12.401,14.421,12.497
197,9,45,2016,glenquey,dam,9.077,12.401,14.517,12.497
197,10,0,2016,glenquey,dam,9.176,12.497,14.517,12.497
197,10,15,2016,glenquey,dam,9.176,12.497,14.421,12.594
197,10,30,2016,glenquey,dam,9.176,12.594,14.517,12.594
197,10,45,2016,glenquey,dam,9.275,12.69,15.76,12.787
197,11,0,2016,glenquey,dam,9.472,12.787,17.475,12.883
197,11,15,2016,glenquey,dam,9.472,12.883,15.855,13.173
197,11,30,2016,glenquey,dam,9.373,12.883,14.517,13.173
197,11,45,2016,glenquey,dam,9.373,12.883,14.134,13.076
197,12,0,2016,glenquey,dam,8.581,12.401,8.978,9.669
197,12,15,2016,glenquey,dam,8.581,12.497,9.176,9.965
197,12,30,2016,glenquey,dam,8.481,12.497,9.373,10.063
197,12,45,2016,glenquey,dam,8.481,12.401,9.866,10.161
197,13,0,2016,glenquey,dam,9.571,12.98,15.378,13.942
197,13,15,2016,glenquey,dam,9.571,12.98,15.378,14.23
197,13,30,2016,glenquey,dam,9.571,12.98,14.613,13.846
197,13,45,2016,glenquey,dam,9.571,12.98,14.421,13.75
197,14,0,2016,glenquey,dam,9.669,12.98,15.091,14.038
197,14,15,2016,glenquey,dam,9.669,12.98,15.187,14.325
197,14,30,2016,glenquey,dam,9.669,12.98,15.187,14.134
197,14,45,2016,glenquey,dam,9.768,13.076,15.473,14.325
197,15,0,2016,glenquey,dam,9.866,13.076,15.473,14.134
197,15,15,2016,glenquey,dam,9.866,13.076,15.951,14.421
197,15,30,2016,glenquey,dam,11.916,14.9,16.808,14.421
197,15,45,2016,glenquey,dam,11.916,14.804,16.618,13.558
197,16,0,2016,glenquey,dam,11.819,14.804,16.903,13.461
197,16,15,2016,glenquey,dam,11.916,14.804,17.094,13.942
197,16,30,2016,glenquey,dam,11.819,14.804,16.427,14.613
197,16,45,2016,glenquey,dam,11.625,14.804,16.141,14.709
197,17,0,2016,glenquey,dam,11.625,14.709,16.141,13.846
197,17,15,2016,glenquey,dam,11.528,14.709,16.046,12.98
197,17,30,2016,glenquey,dam,11.431,14.517,15.378,12.497
197,17,45,2016,glenquey,dam,11.334,14.325,14.996,12.304
197,18,0,2016,glenquey,dam,11.236,14.23,14.9,12.69
197,18,15,2016,glenquey,dam,11.041,14.134,14.421,12.594
197,18,30,2016,glenquey,dam,10.846,14.134,13.846,12.401
197,18,45,2016,glenquey,dam,10.748,14.134,13.558,12.11
197,19,0,2016,glenquey,dam,10.651,14.038,13.461,11.916
197,19,15,2016,glenquey,dam,10.553,13.942,13.461,11.722
197,19,30,2016,glenquey,dam,10.455,13.846,13.269,11.625
197,19,45,2016,glenquey,dam,10.455,13.75,13.076,11.528
197,20,0,2016,glenquey,dam,10.357,13.75,12.787,11.528
197,20,15,2016,glenquey,dam,10.259,13.75,12.594,11.528
197,20,30,2016,glenquey,dam,10.161,13.75,12.401,11.431
197,20,45,2016,glenquey,dam,10.063,13.654,12.401,11.334
197,21,0,2016,glenquey,dam,10.063,13.654,12.401,11.236
197,21,15,2016,glenquey,dam,9.965,13.654,12.304,11.041
197,21,30,2016,glenquey,dam,9.866,13.558,12.304,11.041
197,21,45,2016,glenquey,dam,9.866,13.558,12.207,11.041
197,22,0,2016,glenquey,dam,9.768,13.558,12.207,11.041
197,22,15,2016,glenquey,dam,9.768,13.461,11.916,11.139
197,22,30,2016,glenquey,dam,9.669,13.461,11.819,11.139
197,22,45,2016,glenquey,dam,9.669,13.461,11.819,11.236
197,23,0,2016,glenquey,dam,9.669,13.461,11.722,11.236
197,23,15,2016,glenquey,dam,9.669,13.365,11.722,11.334
197,23,30,2016,glenquey,dam,9.571,13.365,11.722,11.334
197,23,45,2016,glenquey,dam,9.571,13.365,11.819,11.334
197,24,0,2016,glenquey,dam,9.373,12.883,14.23,13.365
197,24,15,2016,glenquey,dam,9.373,12.883,14.421,13.75
197,24,30,2016,glenquey,dam,9.373,12.883,14.804,13.846
197,24,45,2016,glenquey,dam,9.472,12.883,15.091,13.846
198,1,0,2016,glenquey,dam,9.472,13.365,11.916,11.528
198,1,15,2016,glenquey,dam,9.472,13.365,11.916,11.334
198,1,30,2016,glenquey,dam,9.571,13.269,11.916,11.139
198,1,45,2016,glenquey,dam,9.472,13.269,11.916,11.139
198,2,0,2016,glenquey,dam,9.472,13.269,11.916,11.236
198,2,15,2016,glenquey,dam,9.472,13.269,11.916,11.236
198,2,30,2016,glenquey,dam,9.373,12.497,10.748,11.334
198,2,45,2016,glenquey,dam,9.373,12.401,10.748,11.236
198,3,0,2016,glenquey,dam,9.275,12.401,10.553,10.846
198,3,15,2016,glenquey,dam,9.275,12.304,9.768,10.357
198,3,30,2016,glenquey,dam,9.176,12.11,9.176,10.063
198,3,45,2016,glenquey,dam,9.077,12.11,8.879,9.768
198,4,0,2016,glenquey,dam,8.978,12.013,9.077,9.768
198,4,15,2016,glenquey,dam,8.978,12.013,9.176,9.768
198,4,30,2016,glenquey,dam,8.879,12.013,9.176,9.768
198,4,45,2016,glenquey,dam,8.879,12.013,9.176,9.669
198,5,0,2016,glenquey,dam,8.779,12.013,8.879,9.571
198,5,15,2016,glenquey,dam,8.779,11.916,8.68,9.472
198,5,30,2016,glenquey,dam,8.68,11.916,8.481,9.373
198,5,45,2016,glenquey,dam,8.68,11.916,8.382,9.275
198,6,0,2016,glenquey,dam,8.68,11.916,9.275,9.373
198,6,15,2016,glenquey,dam,8.68,11.916,9.176,9.472
198,6,30,2016,glenquey,dam,8.68,11.916,9.571,9.669
198,6,45,2016,glenquey,dam,8.779,12.013,10.357,10.063
198,7,0,2016,glenquey,dam,8.779,12.11,10.748,10.259
198,7,15,2016,glenquey,dam,8.779,12.11,11.139,10.259
198,7,30,2016,glenquey,dam,8.879,12.207,11.722,10.455
198,7,45,2016,glenquey,dam,8.879,12.207,11.431,10.357
198,8,0,2016,glenquey,dam,8.879,12.207,11.916,10.553
198,8,15,2016,glenquey,dam,8.879,12.207,11.722,10.651
198,8,30,2016,glenquey,dam,8.978,12.304,12.11,10.944
198,8,45,2016,glenquey,dam,9.077,12.401,13.654,11.139
198,9,0,2016,glenquey,dam,9.176,12.401,14.325,11.334
198,9,15,2016,glenquey,dam,9.275,12.594,14.709,12.013
198,9,30,2016,glenquey,dam,9.275,12.69,14.517,11.916
198,9,45,2016,glenquey,dam,9.373,12.787,15.187,11.625
198,10,0,2016,glenquey,dam,9.373,12.787,15.378,11.819
198,10,15,2016,glenquey,dam,9.373,12.883,15.378,12.013
198,10,30,2016,glenquey,dam,9.472,12.98,16.713,12.401
198,10,45,2016,glenquey,dam,9.571,13.076,15.569,12.401
198,11,0,2016,glenquey,dam,9.571,13.076,16.046,12.497
198,11,15,2016,glenquey,dam,9.571,13.173,15.187,12.69
198,11,30,2016,glenquey,dam,9.571,13.173,14.23,12.304
198,11,45,2016,glenquey,dam,9.669,13.173,15.282,12.401
198,12,0,2016,glenquey,dam,9.571,13.269,11.819,11.236
198,12,15,2016,glenquey,dam,9.571,13.269,11.916,11.334
198,12,30,2016,glenquey,dam,9.571,13.269,11.916,11.334
198,12,45,2016,glenquey,dam,9.571,13.269,11.916,11.334
198,13,0,2016,glenquey,dam,9.768,13.076,15.664,12.304
198,13,15,2016,glenquey,dam,9.965,13.076,17.95,12.497
198,13,30,2016,glenquey,dam,10.063,13.173,17.665,12.883
198,13,45,2016,glenquey,dam,10.161,13.365,17.95,13.269
198,14,0,2016,glenquey,dam,10.161,13.365,16.237,12.883
198,14,15,2016,glenquey,dam,10.063,13.365,15.76,12.69
198,14,30,2016,glenquey,dam,10.161,13.461,16.618,13.558
198,14,45,2016,glenquey,dam,10.161,13.558,16.237,13.461
